OTU ,Taxa,Phylum,Class
2971,"d:Bacteria(1.0000),p:Proteobacteria(0.7261),c:Alphaproteobacteria(0.6403),o:Rhizobiales(0.5634),f:Phyllobacteriaceae(0.3231),g:Unknown_Genus_1000695(0.0533)",Proteobacteria,Alphaproteobacteria
2972,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.7462),c:Unknown_Class_1002110(0.7160),o:Unknown_Order_1002111(0.6244),f:Unknown_Family_1002112(0.4500),g:Unknown_Genus_1000128(0.2159)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
2973,"d:Bacteria(1.0000),p:Proteobacteria(0.7342),c:Deltaproteobacteria(0.6477),o:Oligoflexales(0.5288),f:Oligoflexaceae(0.3412),g:Unknown_Genus_1000854(0.0679)",Proteobacteria,Deltaproteobacteria
2974,"d:Bacteria(1.0000),p:Proteobacteria(0.9711),c:Betaproteobacteria(0.9248),o:Methylophilales(0.5939),f:Methylophilaceae(0.4137),g:OM43_clade(0.1118)",Proteobacteria,Betaproteobacteria
2975,"d:Bacteria(1.0000),p:Planctomycetes(0.7342),c:Pla3_lineage(0.6254),o:Unknown_Order_1002514(0.5288),f:Unknown_Family_1002515(0.3412),g:Unknown_Genus_1000649(0.0679)",Planctomycetes,Pla3_lineage
2976,"d:Bacteria(1.0000),p:Proteobacteria(0.9560),c:Gammaproteobacteria(0.9302),o:Vibrionales(0.6396),f:Vibrionaceae(0.4681),g:Enterovibrio(0.0825)",Proteobacteria,Gammaproteobacteria
2977,"d:Bacteria(1.0000),p:Proteobacteria(0.5817),c:Gammaproteobacteria(0.3870),o:Legionellales(0.1219),f:Coxiellaceae(0.0428),g:Aquicella(0.0011)",Proteobacteria,Gammaproteobacteria
2978,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Alphaproteobacteria(0.6688),o:DB1_14(0.5634),f:Unknown_Family_1002533(0.3775),g:Unknown_Genus_1000663(0.0972)",Proteobacteria,Alphaproteobacteria
2979,"d:Bacteria(1.0000),p:Proteobacteria(0.9913),c:Deltaproteobacteria(0.9782),o:Sva0485(0.9809),f:Unknown_Family_1002580(0.9843),g:Unknown_Genus_1000859(0.9749)",Proteobacteria,Deltaproteobacteria
2980,"d:Bacteria(0.2824),p:TM6(0.0261),c:Unknown_Class_1002679(0.0170),o:Unknown_Order_1002680(0.0041),f:Unknown_Family_1002681(0.0020),g:Unknown_Genus_1001022(0.0002)",TM6,Unknown_Class_1002679
2981,"d:Bacteria(1.0000),p:Proteobacteria(0.6647),c:Gammaproteobacteria(0.4939),o:Legionellales(0.2539),f:Legionellaceae(0.1402),g:Legionella(0.0104)",Proteobacteria,Gammaproteobacteria
2982,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Alphaproteobacteria(0.9785),o:Rhodospirillales(0.9834),f:Rhodospirillaceae(0.9829),g:uncultured_2755(0.9741)",Proteobacteria,Alphaproteobacteria
2983,"d:Bacteria(1.0000),p:Proteobacteria(0.4500),c:Alphaproteobacteria(0.0942),o:Rhodospirillales(0.0501),f:Rhodospirillaceae(0.0173),g:uncultured_2755(0.0008)",Proteobacteria,Alphaproteobacteria
2984,"d:Bacteria(1.0000),p:Bacteroidetes(0.7288),c:Sphingobacteriia(0.6032),o:Sphingobacteriales(0.4230),f:Saprospiraceae(0.2467),g:Phaeodactylibacter(0.0048)",Bacteroidetes,Sphingobacteriia
2985,"d:Bacteria(1.0000),p:Proteobacteria(0.4500),c:Alphaproteobacteria(0.1849),o:Caulobacterales(0.0741),f:Caulobacteraceae(0.0243),g:Phenylobacterium(0.0011)",Proteobacteria,Alphaproteobacteria
2986,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.8522),c:Unknown_Class_1002110(0.8575),o:Unknown_Order_1002111(0.7503),f:Unknown_Family_1002112(0.6964),g:Unknown_Genus_1000128(0.7470)",Woesearchaeota__DHVEG_6_,Unknown_Class_1002110
2987,"d:Bacteria(1.0000),p:Deferribacteres(0.5817),c:Deferribacteres_Incertae_Sedis_11258(0.4405),o:Unknown_Order_11259(0.2539),f:Unknown_Family_11260(0.1402),g:Caldithrix(0.0104)",Deferribacteres,Deferribacteres_Incertae_Sedis_11258
2988,"d:Bacteria(1.0000),p:Proteobacteria(0.9550),c:Alphaproteobacteria(0.9464),o:Caulobacterales(0.8063),f:Hyphomonadaceae(0.7884),g:uncultured_2407(0.0972)",Proteobacteria,Alphaproteobacteria
2989,"d:Bacteria(0.4818),p:Proteobacteria(0.0344),c:Alphaproteobacteria(0.0224),o:Rickettsiales(0.0055),f:Anaplasmataceae(0.0027),g:Wolbachia(0.0002)",Proteobacteria,Alphaproteobacteria
2990,"d:Bacteria(1.0000),p:Proteobacteria(0.9822),c:Alphaproteobacteria(0.9786),o:Rhodospirillales(0.9796),f:Rhodospirillaceae(0.9845),g:Defluviicoccus(0.9746)",Proteobacteria,Alphaproteobacteria
2991,"d:Bacteria(1.0000),p:Bacteroidetes(0.9724),c:Bacteroidia(0.6688),o:Bacteroidia_Incertae_Sedis_11192(0.5939),f:Draconibacteriaceae(0.4137),g:uncultured_11197(0.0825)",Bacteroidetes,Bacteroidia
2992,"d:Bacteria(1.0000),p:Spirochaetae(0.7206),c:Spirochaetes(0.6254),o:Spirochaetales(0.5288),f:Spirochaetaceae(0.3412),g:Spirochaeta_2(0.0247)",Spirochaetae,Spirochaetes
2993,"d:Bacteria(1.0000),p:Fibrobacteres(0.5817),c:Fibrobacteria(0.4405),o:possible_order_07(0.2539),f:Unknown_Family_1002363(0.1402),g:Unknown_Genus_1000484(0.0104)",Fibrobacteres,Fibrobacteria
2994,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.8876),c:Unknown_Class_1002231(0.9046),o:Unknown_Order_1002232(0.8063),f:Unknown_Family_1002233(0.7884),g:Unknown_Genus_1000354(0.8429)",Candidate_division_OP3,Unknown_Class_1002231
2995,"d:Bacteria(1.0000),p:Verrucomicrobia(0.9913),c:Verrucomicrobiae(0.9848),o:Verrucomicrobiales(0.9950),f:Rubritaleaceae(0.9838),g:Rubritalea(0.9753)",Verrucomicrobia,Verrucomicrobiae
2996,"d:Archaea(1.0000),p:Thaumarchaeota(0.7125),c:Group_C3(0.6032),o:Unknown_Order_1002067(0.4230),f:Unknown_Family_1002068(0.2733),g:Unknown_Genus_1000107(0.0283)",Thaumarchaeota,Group_C3
2997,"d:Bacteria(1.0000),p:Spirochaetae(0.7152),c:Spirochaetes(0.6106),o:Spirochaetales(0.4582),f:Spirochaetaceae(0.2999),g:uncultured_3889(0.0073)",Spirochaetae,Spirochaetes
2998,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Deltaproteobacteria(0.7867),o:Oligoflexales(0.6244),f:Oligoflexaceae(0.4500),g:Unknown_Genus_1000854(0.2159)",Proteobacteria,Deltaproteobacteria
2999,"d:Bacteria(1.0000),p:Proteobacteria(0.9571),c:Proteobacteria_Incertae_Sedis_3835(0.7396),o:Unknown_Order_3836(0.6396),f:Unknown_Family_3837(0.4681),g:Candidatus_Thiobios(0.3044)",Proteobacteria,Proteobacteria_Incertae_Sedis_3835
3000,"d:Bacteria(0.5316),p:Proteobacteria(0.1003),c:Gammaproteobacteria(0.0364),o:Thiotrichales(0.0110),f:Thiotrichaceae(0.0047),g:Candidatus_Marithrix(0.0003)",Proteobacteria,Gammaproteobacteria
3001,"d:Bacteria(1.0000),p:Planctomycetes(0.8169),c:Phycisphaerae(0.8103),o:CCM11a(0.5481),f:Unknown_Family_1002500(0.3594),g:Unknown_Genus_1000628(0.0825)",Planctomycetes,Phycisphaerae
3002,"d:Bacteria(1.0000),p:Proteobacteria(0.5540),c:Alphaproteobacteria(0.3335),o:Rhizobiales(0.1219),f:Phyllobacteriaceae(0.0428),g:Cohaesibacter(0.0022)",Proteobacteria,Alphaproteobacteria
3003,"d:Bacteria(1.0000),p:Bacteroidetes(0.8522),c:Sphingobacteriia(0.6329),o:Sphingobacteriales(0.5481),f:WCHB1_69(0.3594),g:Unknown_Genus_1000345(0.0825)",Bacteroidetes,Sphingobacteriia
3004,"d:Bacteria(1.0000),p:Bacteroidetes(0.4500),c:Cytophagia(0.0650),o:Cytophagales(0.0262),f:Flammeovirgaceae(0.0103),g:Rapidithrix(0.0006)",Bacteroidetes,Cytophagia
3005,"d:Bacteria(1.0000),p:Proteobacteria(0.9646),c:Alphaproteobacteria(0.9793),o:Rhizobiales(0.9733),f:Phyllobacteriaceae(0.9491),g:uncultured_2524(0.9729)",Proteobacteria,Alphaproteobacteria
3006,"d:Bacteria(1.0000),p:Planctomycetes(0.7206),c:Planctomycetacia(0.6032),o:Planctomycetales(0.4230),f:Planctomycetaceae(0.2733),g:Blastopirellula(0.0061)",Planctomycetes,Planctomycetacia
3007,"d:Bacteria(0.4818),p:Microgenomates(0.0651),c:Unknown_Class_1002468(0.0323),o:Unknown_Order_1002469(0.0090),f:Unknown_Family_1002470(0.0040),g:Unknown_Genus_1000603(0.0003)",Microgenomates,Unknown_Class_1002468
3008,"d:Bacteria(1.0000),p:Omnitrophica(0.7462),c:NPL_UPA2(0.6924),o:Unknown_Order_1002474(0.6091),f:Unknown_Family_1002475(0.4319),g:Unknown_Genus_1000614(0.1411)",Omnitrophica,NPL_UPA2
3009,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Deltaproteobacteria(0.3335),o:Bdellovibrionales(0.1219),f:Bdellovibrionaceae(0.0428),g:OM27_clade(0.0022)",Proteobacteria,Deltaproteobacteria
3010,"d:Bacteria(1.0000),p:Bacteroidetes(0.5540),c:Bacteroidia(0.1244),o:Bacteroidales(0.0741),f:Porphyromonadaceae(0.0243),g:uncultured_959(0.0011)",Bacteroidetes,Bacteroidia
3011,"d:Bacteria(1.0000),p:Planctomycetes(0.7261),c:Planctomycetacia(0.6329),o:Planctomycetales(0.5481),f:Planctomycetaceae(0.3594),g:Planctomyces(0.0176)",Planctomycetes,Planctomycetacia
3012,"d:Bacteria(0.9303),p:Proteobacteria(0.1706),c:Alphaproteobacteria(0.0568),o:Sphingomonadales(0.0192),f:Sphingomonadaceae(0.0072),g:Novosphingobium(0.0004)",Proteobacteria,Alphaproteobacteria
3013,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Gammaproteobacteria(0.5883),o:BD7_8_marine_group(0.2819),f:Unknown_Family_1002603(0.1668),g:Unknown_Genus_1000892(0.0140)",Proteobacteria,Gammaproteobacteria
3014,"d:Bacteria(0.8805),p:Proteobacteria(0.1882),c:Gammaproteobacteria(0.0568),o:NKB5(0.0192),f:Unknown_Family_1002620(0.0072),g:Unknown_Genus_1000931(0.0004)",Proteobacteria,Gammaproteobacteria
3015,"d:Bacteria(1.0000),p:Proteobacteria(0.4500),c:TA18(0.0942),o:Unknown_Order_1002648(0.0501),f:Unknown_Family_1002649(0.0173),g:Unknown_Genus_1000997(0.0008)",Proteobacteria,TA18
3016,"d:Bacteria(1.0000),p:Proteobacteria(0.8346),c:Gammaproteobacteria(0.6477),o:Xanthomonadales(0.5288),f:uncultured_3830(0.2999),g:Unknown_Genus_1000986(0.0386)",Proteobacteria,Gammaproteobacteria
3017,"d:Bacteria(1.0000),p:Chloroflexi(0.7462),c:Anaerolineae(0.6403),o:Anaerolineales(0.5634),f:Anaerolineaceae(0.3775),g:uncultured_1395(0.0972)",Chloroflexi,Anaerolineae
3018,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Gammaproteobacteria(0.5957),o:Xanthomonadales(0.3524),f:JTB255_marine_benthic_group(0.2201),g:Unknown_Genus_1000984(0.0212)",Proteobacteria,Gammaproteobacteria
3019,"d:Bacteria(1.0000),p:Proteobacteria(0.3973),c:Alphaproteobacteria(0.1244),o:Rhizobiales(0.0501),f:Phyllobacteriaceae(0.0173),g:uncultured_2524(0.0008)",Proteobacteria,Alphaproteobacteria
3020,"d:Bacteria(1.0000),p:Proteobacteria(0.7462),c:Deltaproteobacteria(0.7160),o:Oligoflexales(0.5481),f:Oligoflexaceae(0.3594),g:Unknown_Genus_1000854(0.0825)",Proteobacteria,Deltaproteobacteria
3021,"d:Bacteria(0.0220),p:Proteobacteria(0.0012),c:Alphaproteobacteria(0.0008),o:Rhodospirillales(0.0002),f:Rhodospirillaceae(0.0001),g:Thalassospira(0.0000)",Proteobacteria,Alphaproteobacteria
3022,"d:Bacteria(1.0000),p:Proteobacteria(0.8699),c:Gammaproteobacteria(0.6924),o:Legionellales(0.5481),f:Coxiellaceae(0.3594),g:Coxiella(0.0825)",Proteobacteria,Gammaproteobacteria
3023,"d:Bacteria(0.8306),p:Planctomycetes(0.1179),c:Phycisphaerae(0.0445),o:mle1_8(0.0151),f:Unknown_Family_1002504(0.0059),g:Unknown_Genus_1000632(0.0004)",Planctomycetes,Phycisphaerae
3024,"d:Bacteria(1.0000),p:Proteobacteria(0.9406),c:Gammaproteobacteria(0.8810),o:Cellvibrionales(0.7223),f:Cellvibrionaceae(0.6504),g:Unknown_Genus_1000898(0.0972)",Proteobacteria,Gammaproteobacteria
3025,"d:Bacteria(1.0000),p:Bacteroidetes(0.7288),c:Sphingobacteriia(0.5957),o:Sphingobacteriales(0.3877),f:Chitinophagaceae(0.2467),g:uncultured_1252(0.0247)",Bacteroidetes,Sphingobacteriia
3026,"d:Bacteria(1.0000),p:Firmicutes(0.8346),c:Clostridia(0.6688),o:Clostridiales(0.5939),f:Defluviitaleaceae(0.3231),g:Defluviitalea(0.0533)",Firmicutes,Clostridia
3027,"d:Bacteria(1.0000),p:Verrucomicrobia(0.7342),c:Opitutae(0.6924),o:Puniceicoccales(0.3524),f:Puniceicoccaceae(0.2201),g:Cerasicoccus(0.0140)",Verrucomicrobia,Opitutae
3028,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Gammaproteobacteria(0.9410),o:HOC36(0.8343),f:Unknown_Family_1002613(0.8344),g:Unknown_Genus_1000912(0.8663)",Proteobacteria,Gammaproteobacteria
3029,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:Deltaproteobacteria(0.5957),o:Myxococcales(0.3172),f:Blfdi19(0.1934),g:Unknown_Genus_1000834(0.0176)",Proteobacteria,Deltaproteobacteria
3030,"d:Bacteria(1.0000),p:Bacteroidetes(0.9698),c:Sphingobacteriia(0.8103),o:Sphingobacteriales(0.6943),f:NS11_12_marine_group(0.5123),g:Unknown_Genus_1000336(0.3930)",Bacteroidetes,Sphingobacteriia
3031,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Gammaproteobacteria(0.6403),o:Thiotrichales(0.5481),f:Piscirickettsiaceae(0.3594),g:endosymbionts_3752(0.0679)",Proteobacteria,Gammaproteobacteria
3032,"d:Bacteria(1.0000),p:Planctomycetes(0.9646),c:OM190(0.9735),o:Unknown_Order_1002492(0.9758),f:Unknown_Family_1002493(0.9699),g:Unknown_Genus_1000622(0.9739)",Planctomycetes,OM190
3033,"d:Bacteria(1.0000),p:Proteobacteria(0.6924),c:Gammaproteobacteria(0.5957),o:Oceanospirillales(0.2011),f:SAR86_clade(0.1002),g:Unknown_Genus_1000950(0.0061)",Proteobacteria,Gammaproteobacteria
3034,"d:Bacteria(1.0000),p:Proteobacteria(0.9560),c:Gammaproteobacteria(0.9302),o:Alteromonadales(0.6091),f:Pseudoalteromonadaceae(0.4319),g:Pseudoalteromonas(0.1411)",Proteobacteria,Gammaproteobacteria
3035,"d:Bacteria(1.0000),p:Proteobacteria(0.7992),c:Deltaproteobacteria(0.7867),o:Myxococcales(0.6549),f:VHS_B3_70(0.5123),g:Unknown_Genus_1000851(0.3930)",Proteobacteria,Deltaproteobacteria
3036,"d:Bacteria(0.8306),p:Cyanobacteria(0.1355),c:Cyanobacteria(0.0486),o:SubsectionIII(0.0171),f:FamilyI_1536(0.0065),g:Leptolyngbya(0.0004)",Cyanobacteria,Cyanobacteria
3037,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Deltaproteobacteria(0.6106),o:Bdellovibrionales(0.4582),f:Bacteriovoracaceae(0.2999),g:Peredibacter(0.0073)",Proteobacteria,Deltaproteobacteria
3038,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Alphaproteobacteria(0.6688),o:Rhodospirillales(0.4582),f:Rhodospirillaceae(0.2999),g:Thalassobaculum(0.0247)",Proteobacteria,Alphaproteobacteria
3039,"d:Bacteria(0.6562),p:Saccharibacteria(0.0651),c:Unknown_Class_1002656(0.0323),o:Unknown_Order_1002657(0.0090),f:Unknown_Family_1002658(0.0040),g:Unknown_Genus_1001000(0.0003)",Saccharibacteria,Unknown_Class_1002656
3040,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Deltaproteobacteria(0.8103),o:Myxococcales(0.6549),f:Eel_36e1D6(0.3594),g:Unknown_Genus_1000836(0.0825)",Proteobacteria,Deltaproteobacteria
3041,"d:Bacteria(1.0000),p:Bacteroidetes(0.9582),c:Flavobacteriia(0.9627),o:Flavobacteriales(0.9733),f:Flavobacteriaceae(0.9491),g:Mesonia(0.2159)",Bacteroidetes,Flavobacteriia
3042,"d:Bacteria(1.0000),p:Planctomycetes(0.9053),c:Phycisphaerae(0.9248),o:MSBL9(0.5939),f:Unknown_Family_1002506(0.4137),g:Unknown_Genus_1000634(0.1264)",Planctomycetes,Phycisphaerae
3043,"d:Bacteria(1.0000),p:Lentisphaerae(0.9949),c:Oligosphaeria(0.9775),o:Unknown_Order_1002450(0.9834),f:Unknown_Family_1002451(0.9829),g:Unknown_Genus_1000593(0.9780)",Lentisphaerae,Oligosphaeria
3044,"d:Bacteria(1.0000),p:Bacteroidetes(0.7261),c:Flavobacteriia(0.6180),o:Flavobacteriales(0.4935),f:Flavobacteriaceae(0.3231),g:NS5_marine_group(0.0140)",Bacteroidetes,Flavobacteriia
3045,"d:Bacteria(1.0000),p:Bacteroidetes(0.9724),c:Sphingobacteriia(0.9775),o:Sphingobacteriales(0.9834),f:Saprospiraceae(0.9836),g:Lewinella(0.9739)",Bacteroidetes,Sphingobacteriia
3046,"d:Bacteria(1.0000),p:Planctomycetes(1.0000),c:Planctomycetacia(1.0000),o:Planctomycetales(1.0000),f:Planctomycetaceae(1.0000),g:Rhodopirellula(0.9746)",Planctomycetes,Planctomycetacia
3047,"d:Bacteria(1.0000),p:Firmicutes(0.8876),c:Clostridia(0.8575),o:Clostridiales(0.7503),f:Ruminococcaceae(0.5123),g:Anaerotruncus(0.0533)",Firmicutes,Clostridia
3048,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:Betaproteobacteria(0.6688),o:Hydrogenophilales(0.4230),f:Hydrogenophilaceae(0.2733),g:uncultured_2998(0.0283)",Proteobacteria,Betaproteobacteria
3049,"d:Bacteria(1.0000),p:Firmicutes(0.9539),c:Clostridia(0.9248),o:Clostridiales(0.8343),f:Family_XII_1952(0.4500),g:Fusibacter(0.0825)",Firmicutes,Clostridia
3050,"d:Bacteria(0.6811),p:Proteobacteria(0.0651),c:Alphaproteobacteria(0.0323),o:Rickettsiales(0.0090),f:Anaplasmataceae(0.0040),g:Anaplasma(0.0003)",Proteobacteria,Alphaproteobacteria
3051,"d:Bacteria(0.8057),p:Proteobacteria(0.1355),c:Alphaproteobacteria(0.0445),o:Rickettsiales(0.0151),f:RB446(0.0059),g:Unknown_Genus_1000728(0.0004)",Proteobacteria,Alphaproteobacteria
3052,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.7206),c:Unknown_Class_1002231(0.6254),o:Unknown_Order_1002232(0.5288),f:Unknown_Family_1002233(0.3412),g:Unknown_Genus_1000354(0.0679)",Candidate_division_OP3,Unknown_Class_1002231
3053,"d:Bacteria(1.0000),p:Parcubacteria(0.9751),c:Unknown_Class_1002476(0.9805),o:Unknown_Order_1002477(0.9853),f:Unknown_Family_1002478(0.9846),g:Unknown_Genus_1000615(0.9854)",Parcubacteria,Unknown_Class_1002476
3054,"d:Bacteria(1.0000),p:Verrucomicrobia(0.7815),c:Opitutae(0.7631),o:Puniceicoccales(0.5288),f:Puniceicoccaceae(0.3412),g:Pelagicoccus(0.0533)",Verrucomicrobia,Opitutae
3055,"d:Bacteria(1.0000),p:Chloroflexi(0.9738),c:Ardenticatenia(0.9248),o:uncultured_1400(0.8343),f:Unknown_Family_1002246(0.8344),g:Unknown_Genus_1000376(0.8663)",Chloroflexi,Ardenticatenia
3056,"d:Bacteria(1.0000),p:Proteobacteria(0.8522),c:Deltaproteobacteria(0.8575),o:Myxococcales(0.6701),f:Haliangiaceae(0.3594),g:Haliangium(0.0825)",Proteobacteria,Deltaproteobacteria
3057,"d:Bacteria(1.0000),p:Bacteroidetes(0.8699),c:Cytophagia(0.8810),o:Order_II(0.7503),f:Rhodothermaceae(0.6964),g:uncultured_1069(0.0972)",Bacteroidetes,Cytophagia
3058,"d:Bacteria(1.0000),p:Verrucomicrobia(0.7288),c:Opitutae(0.6477),o:Puniceicoccales(0.3172),f:Puniceicoccaceae(0.1934),g:Pelagicoccus(0.0176)",Verrucomicrobia,Opitutae
3059,"d:Bacteria(1.0000),p:Planctomycetes(0.9678),c:Planctomycetacia(0.9778),o:Planctomycetales(0.9830),f:Planctomycetaceae(0.9834),g:Pir4_lineage(0.9601)",Planctomycetes,Planctomycetacia
3060,"d:Bacteria(1.0000),p:Actinobacteria(0.9672),c:Thermoleophilia(0.9797),o:Gaiellales(0.9745),f:uncultured_848(0.9075),g:Unknown_Genus_1000234(0.9367)",Actinobacteria,Thermoleophilia
3061,"d:Bacteria(1.0000),p:Planctomycetes(0.5540),c:OM190(0.1546),o:Unknown_Order_1002492(0.0980),f:Unknown_Family_1002493(0.0312),g:Unknown_Genus_1000622(0.0014)",Planctomycetes,OM190
3062,"d:Bacteria(1.0000),p:Chlorobi(0.7233),c:Ignavibacteria(0.6329),o:Ignavibacteriales(0.5481),f:BSV26(0.3231),g:Unknown_Genus_1000366(0.0533)",Chlorobi,Ignavibacteria
3063,"d:Bacteria(1.0000),p:Planctomycetes(0.9840),c:Planctomycetacia(0.9835),o:Planctomycetales(0.9909),f:Planctomycetaceae(0.9923),g:Pir4_lineage(0.9367)",Planctomycetes,Planctomycetacia
3064,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:Deltaproteobacteria(0.7396),o:Oligoflexales(0.5939),f:Oligoflexaceae(0.4137),g:Unknown_Genus_1000854(0.1264)",Proteobacteria,Deltaproteobacteria
3065,"d:Bacteria(0.3821),p:Parcubacteria(0.0220),c:Unknown_Class_1002476(0.0143),o:Unknown_Order_1002477(0.0035),f:Unknown_Family_1002478(0.0017),g:Unknown_Genus_1000615(0.0001)",Parcubacteria,Unknown_Class_1002476
3066,"d:Bacteria(1.0000),p:Proteobacteria(0.9744),c:Deltaproteobacteria(0.9573),o:Desulfobacterales(0.8343),f:Desulfobacteraceae(0.8344),g:Desulfobacterium(0.0825)",Proteobacteria,Deltaproteobacteria
3067,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Deltaproteobacteria(0.6688),o:Desulfobacterales(0.5939),f:Nitrospinaceae(0.4137),g:uncultured_3155(0.1264)",Proteobacteria,Deltaproteobacteria
3068,"d:Bacteria(1.0000),p:Proteobacteria(0.3446),c:Deltaproteobacteria(0.0942),o:Desulfobacterales(0.0501),f:Desulfobulbaceae(0.0173),g:Desulfobulbus(0.0008)",Proteobacteria,Deltaproteobacteria
3069,"d:Bacteria(1.0000),p:Acidobacteria(0.8876),c:Acidobacteria(0.9046),o:Subgroup_3(0.8063),f:PAUC26f(0.2999),g:Unknown_Genus_1000155(0.0386)",Acidobacteria,Acidobacteria
3070,"d:Bacteria(1.0000),p:Firmicutes(0.2920),c:Clostridia(0.1244),o:Clostridiales(0.0741),f:Defluviitaleaceae(0.0173),g:Defluviitalea(0.0008)",Firmicutes,Clostridia
3071,"d:Bacteria(1.0000),p:Parcubacteria(0.7152),c:Unknown_Class_1002476(0.6106),o:Unknown_Order_1002477(0.4582),f:Unknown_Family_1002478(0.2999),g:Unknown_Genus_1000615(0.0386)",Parcubacteria,Unknown_Class_1002476
3072,"d:Bacteria(1.0000),p:Bacteroidetes(0.9705),c:Flavobacteriia(0.9778),o:Flavobacteriales(0.9830),f:Cryomorphaceae(0.9843),g:Fluviicola(0.9729)",Bacteroidetes,Flavobacteriia
3073,"d:Bacteria(1.0000),p:Bacteroidetes(0.6647),c:Bacteroidia(0.3870),o:Bacteroidales(0.2275),f:Porphyromonadaceae(0.0619),g:Paludibacter(0.0022)",Bacteroidetes,Bacteroidia
3074,"d:Bacteria(1.0000),p:Bacteroidetes(0.4500),c:Bacteroidetes_BD2_2(0.0609),o:Unknown_Order_1002204(0.0232),f:Unknown_Family_1002205(0.0084),g:Unknown_Genus_1000259(0.0005)",Bacteroidetes,Bacteroidetes_BD2_2
3075,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Gammaproteobacteria(0.6329),o:Xanthomonadales(0.3524),f:Solimonadaceae(0.2201),g:Solimonas(0.0176)",Proteobacteria,Gammaproteobacteria
3076,"d:Bacteria(1.0000),p:Bacteroidetes(0.8876),c:Cytophagia(0.9046),o:Order_II(0.7783),f:Rhodothermaceae(0.7424),g:uncultured_1069(0.1411)",Bacteroidetes,Cytophagia
3077,"d:Bacteria(1.0000),p:Proteobacteria(0.9614),c:Deltaproteobacteria(0.9789),o:Bdellovibrionales(0.9733),f:Bacteriovoracaceae(0.9491),g:Peredibacter(0.8429)",Proteobacteria,Deltaproteobacteria
3078,"d:Bacteria(0.7559),p:Proteobacteria(0.1179),c:Alphaproteobacteria(0.0445),o:Rickettsiales(0.0151),f:AKIW1012(0.0059),g:Unknown_Genus_1000720(0.0004)",Proteobacteria,Alphaproteobacteria
3079,"d:Bacteria(1.0000),p:Proteobacteria(0.7342),c:TA18(0.6106),o:Unknown_Order_1002648(0.4582),f:Unknown_Family_1002649(0.2999),g:Unknown_Genus_1000997(0.0386)",Proteobacteria,TA18
3080,"d:Bacteria(1.0000),p:Bacteroidetes(0.7992),c:Sphingobacteriia(0.6924),o:Sphingobacteriales(0.6091),f:Saprospiraceae(0.4319),g:Rubidimonas(0.0247)",Bacteroidetes,Sphingobacteriia
3081,"d:Bacteria(1.0000),p:Planctomycetes(0.7638),c:OM190(0.6477),o:Unknown_Order_1002492(0.5786),f:Unknown_Family_1002493(0.3956),g:Unknown_Genus_1000622(0.1118)",Planctomycetes,OM190
3082,"d:Bacteria(1.0000),p:Proteobacteria(0.9718),c:Gammaproteobacteria(0.9788),o:Oceanospirillales(0.9836),f:SAR86_clade(0.9829),g:Unknown_Genus_1000950(0.9780)",Proteobacteria,Gammaproteobacteria
3083,"d:Bacteria(1.0000),p:Proteobacteria(0.9230),c:Deltaproteobacteria(0.8810),o:Sh765B_TzT_29(0.6549),f:Unknown_Family_1002579(0.5123),g:Unknown_Genus_1000858(0.3930)",Proteobacteria,Deltaproteobacteria
3084,"d:Bacteria(1.0000),p:Fibrobacteres(0.3973),c:Fibrobacteria(0.1849),o:Fibrobacterales(0.1219),f:Fibrobacteraceae(0.0243),g:Fibrobacter(0.0008)",Fibrobacteres,Fibrobacteria
3085,"d:Bacteria(1.0000),p:Marinimicrobia__SAR406_clade_(0.5817),c:Unknown_Class_1002465(0.4405),o:Unknown_Order_1002466(0.2539),f:Unknown_Family_1002467(0.1402),g:Unknown_Genus_1000602(0.0104)",Marinimicrobia__SAR406_clade_,Unknown_Class_1002465
3086,"d:Bacteria(1.0000),p:Firmicutes(0.9550),c:Clostridia(0.9356),o:Clostridiales(0.8903),f:Ruminococcaceae(0.6504),g:uncultured_2071(0.1118)",Firmicutes,Clostridia
