"Supplemental Table 1. Assigned Prokaryotic, 16S Taxa to OTU ID",,,,,,,,,
,,,,,,,,,
,OTU,Taxa,Kingdom,Phylum,Class,Order,Family,Genus,Species
4077,4076,"d:Bacteria(1.0000),p:Proteobacteria(0.2920),c:Gammaproteobacteria(0.1244),o:Methylococcales(0.0262),f:Crenotrichaceae(0.0103),g:Crenothrix(0.0006)",Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,Crenothrix,NA
4078,4077,"d:Bacteria(1.0000),p:Spirochaetae(0.3446),c:Spirochaetes(0.1546),o:Spirochaetales(0.0980),f:Leptospiraceae(0.0312),g:Leptonema(0.0014)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Leptospiraceae,Leptonema,NA
4079,4078,"d:Bacteria(1.0000),p:Bacteroidetes(0.7179),c:Sphingobacteriia(0.3335),o:Sphingobacteriales(0.2011),f:Chitinophagaceae(0.1002),g:uncultured_1252(0.0061)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured_1252,NA
4080,4079,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:TA18(0.5474),o:Unknown_Order_1002648(0.3172),f:Unknown_Family_1002649(0.1934),g:Unknown_Genus_1000997(0.0176)",Bacteria,Proteobacteria,TA18,Unknown_Order_1002648,Unknown_Family_1002649,Unknown_Genus_1000997,NA
4081,4080,"d:Bacteria(1.0000),p:Bacteroidetes(0.4500),c:Cytophagia(0.0942),o:Cytophagales(0.0501),f:Flammeovirgaceae(0.0173),g:Luteivirga(0.0006)",Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Luteivirga,NA
4082,4081,"d:Bacteria(1.0000),p:Spirochaetae(0.9770),c:Spirochaetes(0.9815),o:Spirochaetales(0.9859),f:Spirochaetaceae(0.9872),g:Spirochaeta_2(0.9734)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
4083,4082,"d:Bacteria(1.0000),p:Chloroflexi(0.6647),c:Anaerolineae(0.3870),o:Anaerolineales(0.2275),f:Anaerolineaceae(0.1193),g:uncultured_1395(0.0073)",Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured_1395,NA
4084,4083,"d:Archaea(0.6064),p:Woesearchaeota__DHVEG_6_(0.1882),c:Unknown_Class_1002110(0.0609),o:Unknown_Order_1002111(0.0232),f:Unknown_Family_1002112(0.0084),g:Unknown_Genus_1000128(0.0005)",Archaea,Woesearchaeota__DHVEG_6_,Unknown_Class_1002110,Unknown_Order_1002111,Unknown_Family_1002112,Unknown_Genus_1000128,NA
4085,4084,"d:Bacteria(0.1426),p:Tenericutes(0.0136),c:Mollicutes(0.0089),o:Mycoplasmatales(0.0022),f:Mycoplasmataceae(0.0011),g:Mycoplasma(0.0001)",Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
4086,4085,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:FGL7S(0.4939),o:Unknown_Order_1002593(0.2819),f:Unknown_Family_1002594(0.1668),g:Unknown_Genus_1000874(0.0140)",Bacteria,Proteobacteria,FGL7S,Unknown_Order_1002593,Unknown_Family_1002594,Unknown_Genus_1000874,NA
4087,4086,"d:Bacteria(1.0000),p:Proteobacteria(0.8346),c:Gammaproteobacteria(0.7160),o:Oceanospirillales(0.5634),f:CrystalBog021C3(0.3775),g:Unknown_Genus_1000936(0.0972)",Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,CrystalBog021C3,Unknown_Genus_1000936,NA
4088,4087,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:Deltaproteobacteria(0.6180),o:Oligoflexales(0.3877),f:Oligoflexaceae(0.2467),g:Unknown_Genus_1000854(0.0247)",Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unknown_Genus_1000854,NA
4089,4088,"d:Bacteria(1.0000),p:Proteobacteria(0.6924),c:Deltaproteobacteria(0.5957),o:Bdellovibrionales(0.3172),f:Bacteriovoracaceae(0.1934),g:Peredibacter(0.0035)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
4090,4089,"d:Bacteria(1.0000),p:Proteobacteria(0.7315),c:Gammaproteobacteria(0.6032),o:Chromatiales(0.4230),f:Granulosicoccaceae(0.2733),g:Granulosicoccus(0.0283)",Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus,NA
4091,4090,"d:Archaea(1.0000),p:Thaumarchaeota(0.8346),c:Marine_Group_I(0.8339),o:Cenarchaeales(0.5786),f:Cenarchaeaceae(0.3956),g:Cenarchaeum(0.1118)",Archaea,Thaumarchaeota,Marine_Group_I,Cenarchaeales,Cenarchaeaceae,Cenarchaeum,NA
4092,4091,"d:Eukaryota(0.0000),p:Retaria(0.0012),c:Foraminifera(0.0008),o:Tubothalamea(0.0002),f:Unknown_Family_1004017(0.0001),g:Miliolida(0.0000)",Eukaryota,Retaria,Foraminifera,Tubothalamea,Unknown_Family_1004017,Miliolida,NA
4093,4092,"d:Bacteria(1.0000),p:Planctomycetes(0.9406),c:Planctomycetacia(0.9356),o:Planctomycetales(0.8903),f:Planctomycetaceae(0.8971),g:Blastopirellula(0.0533)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula,NA
4094,4093,"d:Bacteria(1.0000),p:Bacteroidetes(0.5817),c:Sphingobacteriia(0.1546),o:Sphingobacteriales(0.0980),f:Chitinophagaceae(0.0312),g:uncultured_1252(0.0014)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured_1252,NA
4095,4094,"d:Bacteria(1.0000),p:Planctomycetes(0.9672),c:OM190(0.8339),o:Unknown_Order_1002492(0.7223),f:Unknown_Family_1002493(0.6504),g:Unknown_Genus_1000622(0.6585)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
4096,4095,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.7342),c:Unknown_Class_1002231(0.6924),o:Unknown_Order_1002232(0.6091),f:Unknown_Family_1002233(0.4319),g:Unknown_Genus_1000354(0.1411)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4097,4096,"d:Bacteria(1.0000),p:Bacteroidetes(0.8346),c:Flavobacteriia(0.7396),o:Flavobacteriales(0.6396),f:Cryomorphaceae(0.4681),g:Owenweeksia(0.3044)",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Owenweeksia,NA
4098,4097,"d:Bacteria(1.0000),p:Planctomycetes(0.7315),c:Phycisphaerae(0.6477),o:Phycisphaerales(0.4935),f:Phycisphaeraceae(0.3231),g:SM1A02(0.0283)",Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
4099,4098,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Deltaproteobacteria(0.8575),o:Desulfobacterales(0.6701),f:Desulfobacteraceae(0.5583),g:uncultured_3138(0.0386)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,uncultured_3138,NA
4100,4099,"d:Bacteria(0.8556),p:Planctomycetes(0.1706),c:Phycisphaerae(0.0527),o:mle1_8(0.0192),f:Unknown_Family_1002504(0.0072),g:Unknown_Genus_1000632(0.0004)",Bacteria,Planctomycetes,Phycisphaerae,mle1_8,Unknown_Family_1002504,Unknown_Genus_1000632,NA
4101,4100,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9698),c:Unknown_Class_1002231(0.9778),o:Unknown_Order_1002232(0.9836),f:Unknown_Family_1002233(0.9827),g:Unknown_Genus_1000354(0.9789)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4102,4101,"d:Bacteria(1.0000),p:Latescibacteria(0.5540),c:Unknown_Class_1002406(0.3870),o:Unknown_Order_1002407(0.2275),f:Unknown_Family_1002408(0.1193),g:Unknown_Genus_1000573(0.0073)",Bacteria,Latescibacteria,Unknown_Class_1002406,Unknown_Order_1002407,Unknown_Family_1002408,Unknown_Genus_1000573,NA
4103,4102,"d:Bacteria(1.0000),p:Cyanobacteria(1.0000),c:Chloroplast(1.0000),o:Unknown_Order_1002334(1.0000),f:Unknown_Family_1002335(1.0000),g:Unknown_Genus_1000441(1.0000)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
4104,4103,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.7462),c:Unknown_Class_1002231(0.7160),o:Unknown_Order_1002232(0.6244),f:Unknown_Family_1002233(0.4500),g:Unknown_Genus_1000354(0.2159)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4105,4104,"d:Bacteria(0.8057),p:Cyanobacteria(0.1530),c:Chloroplast(0.0486),o:Unknown_Order_1002334(0.0171),f:Unknown_Family_1002335(0.0065),g:Unknown_Genus_1000441(0.0004)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
4106,4105,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.7992),c:Unknown_Class_1002110(0.7867),o:Unknown_Order_1002111(0.6701),f:Unknown_Family_1002112(0.5583),g:Unknown_Genus_1000128(0.4815)",Archaea,Woesearchaeota__DHVEG_6_,Unknown_Class_1002110,Unknown_Order_1002111,Unknown_Family_1002112,Unknown_Genus_1000128,NA
4107,4106,"d:Bacteria(0.4568),p:Firmicutes(0.0303),c:Bacilli(0.0197),o:Lactobacillales(0.0048),f:Leuconostocaceae(0.0024),g:Weissella(0.0002)",Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,NA
4108,4107,"d:Bacteria(1.0000),p:Planctomycetes(0.9571),c:OM190(0.9410),o:Unknown_Order_1002492(0.9182),f:Unknown_Family_1002493(0.9075),g:Unknown_Genus_1000622(0.9367)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
4109,4108,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Gammaproteobacteria(0.6403),o:Alteromonadales(0.5481),f:Alteromonadaceae(0.3231),g:Alteromonas(0.0176)",Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA
4110,4109,"d:Bacteria(1.0000),p:Bacteroidetes(0.7815),c:Sphingobacteriia(0.6688),o:Sphingobacteriales(0.5939),f:Saprospiraceae(0.3412),g:Lewinella(0.0176)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,Lewinella,NA
4111,4110,"d:Bacteria(1.0000),p:Proteobacteria(0.9406),c:Deltaproteobacteria(0.8810),o:Bdellovibrionales(0.7223),f:Bacteriovoracaceae(0.6504),g:Deferrisoma(0.6585)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Deferrisoma,NA
4112,4111,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Gammaproteobacteria(0.9573),o:Alteromonadales(0.7223),f:Colwelliaceae(0.6504),g:Thalassotalea(0.3044)",Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA
4113,4112,"d:Bacteria(1.0000),p:Proteobacteria(0.9635),c:Alphaproteobacteria(0.9797),o:Sphingomonadales(0.9758),f:Sphingomonadaceae(0.9283),g:Parasphingopyxis(0.6585)",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingopyxis,NA
4114,4113,"d:Bacteria(1.0000),p:Parcubacteria(0.9691),c:Unknown_Class_1002476(0.9775),o:Unknown_Order_1002477(0.9834),f:Unknown_Family_1002478(0.9829),g:Unknown_Genus_1000615(0.9780)",Bacteria,Parcubacteria,Unknown_Class_1002476,Unknown_Order_1002477,Unknown_Family_1002478,Unknown_Genus_1000615,NA
4115,4114,"d:Bacteria(1.0000),p:Planctomycetes(0.9672),c:Planctomycetacia(0.9782),o:Planctomycetales(0.9828),f:Planctomycetaceae(0.9836),g:Planctomyces(0.1411)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,NA
4116,4115,"d:Bacteria(1.0000),p:Proteobacteria(0.7179),c:Alphaproteobacteria(0.6032),o:Rickettsiales(0.4230),f:Rickettsiales_Incertae_Sedis_2786(0.2733),g:Candidatus_Captivus(0.0283)",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales_Incertae_Sedis_2786,Candidatus_Captivus,NA
4117,4116,"d:Bacteria(1.0000),p:Spirochaetae(0.6924),c:Spirochaetes(0.5957),o:Spirochaetales(0.3877),f:Spirochaetaceae(0.2467),g:Spirochaeta_2(0.0073)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
4118,4117,"d:Bacteria(1.0000),p:Bacteroidetes(0.9711),c:Sphingobacteriia(0.9248),o:Sphingobacteriales(0.8343),f:Saprospiraceae(0.6964),g:uncultured_1272(0.1411)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured_1272,NA
4119,4118,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Gammaproteobacteria(0.4939),o:Oceanospirillales(0.2275),f:Oleiphilaceae(0.1193),g:Oleiphilus(0.0073)",Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,NA
4120,4119,"d:Bacteria(1.0000),p:Cyanobacteria(0.7179),c:Chloroplast(0.6180),o:Unknown_Order_1002334(0.4935),f:Unknown_Family_1002335(0.3231),g:Unknown_Genus_1000441(0.0533)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
4121,4120,"d:Bacteria(1.0000),p:Proteobacteria(0.7233),c:Deltaproteobacteria(0.6329),o:Bdellovibrionales(0.5288),f:Bacteriovoracaceae(0.3412),g:Halobacteriovorax(0.0073)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Halobacteriovorax,NA
4122,4121,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Deltaproteobacteria(0.6032),o:Myxococcales(0.3877),f:P3OB_42(0.2467),g:Unknown_Genus_1000845(0.0247)",Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB_42,Unknown_Genus_1000845,NA
4123,4122,"d:Bacteria(1.0000),p:Nitrospirae(0.9751),c:Nitrospira(0.9805),o:Nitrospirales(0.9853),f:Nitrospiraceae(0.9846),g:uncultured_2287(0.9601)",Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,uncultured_2287,NA
4124,4123,"d:Bacteria(1.0000),p:Cyanobacteria(0.9777),c:Cyanobacteria(0.9573),o:SubsectionII(0.7783),f:uncultured_1534(0.5583),g:Unknown_Genus_1000445(0.4815)",Bacteria,Cyanobacteria,Cyanobacteria,SubsectionII,uncultured_1534,Unknown_Genus_1000445,NA
4125,4124,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Alphaproteobacteria(0.1546),o:Rhizobiales(0.0501),f:Beijerinckiaceae(0.0173),g:uncultured_2444(0.0008)",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured_2444,NA
4126,4125,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Deltaproteobacteria(0.9410),o:Bdellovibrionales(0.9182),f:Bdellovibrionaceae(0.9075),g:OM27_clade(0.9367)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
4127,4126,"d:Bacteria(1.0000),p:Proteobacteria(0.5817),c:Alphaproteobacteria(0.3870),o:Rhodospirillales(0.1219),f:Rhodospirillaceae(0.0428),g:Unknown_Genus_1000718(0.0022)",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unknown_Genus_1000718,NA
4128,4127,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9571),c:Unknown_Class_1002231(0.9573),o:Unknown_Order_1002232(0.9720),f:Unknown_Family_1002233(0.9387),g:Unknown_Genus_1000354(0.9731)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4129,4128,"d:Bacteria(1.0000),p:Bacteroidetes(0.9705),c:Cytophagia(0.9782),o:Order_II(0.9838),f:Rhodothermaceae(0.9824),g:Rubricoccus(0.9132)",Bacteria,Bacteroidetes,Cytophagia,Order_II,Rhodothermaceae,Rubricoccus,NA
4130,4129,"d:Bacteria(1.0000),p:Spirochaetae(0.5817),c:Spirochaetes(0.4405),o:Spirochaetales(0.2539),f:Spirochaetaceae(0.1402),g:uncultured_3889(0.0035)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,uncultured_3889,NA
4131,4130,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Deltaproteobacteria(0.9046),o:Desulfobacterales(0.6549),f:Desulfobacteraceae(0.5123),g:uncultured_3138(0.0386)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,uncultured_3138,NA
4132,4131,"d:Bacteria(1.0000),p:Bacteroidetes(0.9711),c:Bacteroidia(0.9302),o:Bacteroidales(0.8623),f:Rikenellaceae(0.7424),g:Alistipes(0.3044)",Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA
4133,4132,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9582),c:Unknown_Class_1002231(0.9627),o:Unknown_Order_1002232(0.9733),f:Unknown_Family_1002233(0.9491),g:Unknown_Genus_1000354(0.9734)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4134,4133,"d:Bacteria(1.0000),p:Proteobacteria(0.8699),c:Deltaproteobacteria(0.8575),o:Myxococcales(0.6244),f:MidBa8(0.4500),g:Unknown_Genus_1000840(0.2159)",Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,MidBa8,Unknown_Genus_1000840,NA
4135,4134,"d:Bacteria(1.0000),p:Proteobacteria(0.5817),c:Gammaproteobacteria(0.4405),o:Legionellales(0.2275),f:Legionellaceae(0.1193),g:Legionella(0.0073)",Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
4136,4135,"d:Bacteria(1.0000),p:Proteobacteria(0.4500),c:Alphaproteobacteria(0.1546),o:Rhodospirillales(0.0980),f:Rhodospirillaceae(0.0312),g:Defluviicoccus(0.0014)",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,NA
4137,4136,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9698),c:Unknown_Class_1002231(0.9778),o:Unknown_Order_1002232(0.9836),f:Unknown_Family_1002233(0.9827),g:Unknown_Genus_1000354(0.9789)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
4138,4137,"d:Bacteria(1.0000),p:Proteobacteria(0.6094),c:TA18(0.3335),o:Unknown_Order_1002648(0.2011),f:Unknown_Family_1002649(0.1002),g:Unknown_Genus_1000997(0.0061)",Bacteria,Proteobacteria,TA18,Unknown_Order_1002648,Unknown_Family_1002649,Unknown_Genus_1000997,NA
4139,4138,"d:Bacteria(1.0000),p:Proteobacteria(0.8169),c:Deltaproteobacteria(0.7396),o:Sh765B_TzT_29(0.5939),f:Unknown_Family_1002579(0.4137),g:Unknown_Genus_1000858(0.1264)",Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B_TzT_29,Unknown_Family_1002579,Unknown_Genus_1000858,NA
4140,4139,"d:Bacteria(1.0000),p:Saccharibacteria(0.7206),c:Unknown_Class_1002656(0.5957),o:Unknown_Order_1002657(0.3877),f:Unknown_Family_1002658(0.2467),g:Unknown_Genus_1001000(0.0247)",Bacteria,Saccharibacteria,Unknown_Class_1002656,Unknown_Order_1002657,Unknown_Family_1002658,Unknown_Genus_1001000,NA
4141,4140,"d:Bacteria(1.0000),p:Tenericutes(0.3973),c:Mollicutes(0.1849),o:Entomoplasmatales(0.1219),f:Spiroplasmataceae(0.0428),g:Spiroplasma(0.0022)",Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,NA
4142,4141,"d:Bacteria(1.0000),p:Proteobacteria(0.7288),c:Gammaproteobacteria(0.6403),o:NKB5(0.4582),f:Unknown_Family_1002620(0.2999),g:Unknown_Genus_1000931(0.0386)",Bacteria,Proteobacteria,Gammaproteobacteria,NKB5,Unknown_Family_1002620,Unknown_Genus_1000931,NA
4143,4142,"d:Bacteria(1.0000),p:Proteobacteria(0.6924),c:Deltaproteobacteria(0.5957),o:Desulfuromonadales(0.3877),f:GR_WP33_58(0.1934),g:Unknown_Genus_1000817(0.0176)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,GR_WP33_58,Unknown_Genus_1000817,NA
4144,4143,"d:Bacteria(0.6064),p:Firmicutes(0.1355),c:Clostridia(0.0486),o:Clostridiales(0.0171),f:Clostridiaceae_1(0.0059),g:Clostridium_sensu_stricto_1(0.0004)",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,NA
4145,4144,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Gammaproteobacteria(0.6329),o:Chromatiales(0.4582),f:Granulosicoccaceae(0.2999),g:Granulosicoccus(0.0386)",Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus,NA
4146,4145,"d:Bacteria(1.0000),p:Acidobacteria(0.5817),c:Subgroup_26(0.4405),o:Unknown_Order_1002153(0.2539),f:Unknown_Family_1002154(0.1402),g:Unknown_Genus_1000180(0.0104)",Bacteria,Acidobacteria,Subgroup_26,Unknown_Order_1002153,Unknown_Family_1002154,Unknown_Genus_1000180,NA
4147,4146,"d:Bacteria(0.8556),p:Bacteroidetes(0.2393),c:Cytophagia(0.0609),o:Cytophagales(0.0232),f:Flammeovirgaceae(0.0078),g:Candidatus_Cardinium(0.0004)",Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Candidatus_Cardinium,NA
4148,4147,"d:Bacteria(1.0000),p:Proteobacteria(0.9539),c:Gammaproteobacteria(0.9410),o:Oceanospirillales(0.7783),f:Hahellaceae(0.7424),g:Endozoicomonas(0.8194)",Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Endozoicomonas,NA
4149,4148,"d:Bacteria(1.0000),p:Firmicutes(0.9571),c:Clostridia(0.9519),o:Clostridiales(0.9707),f:Christensenellaceae(0.8971),g:uncultured_1868(0.9132)",Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,uncultured_1868,NA
4150,4149,"d:Bacteria(0.1727),p:Proteobacteria(0.0136),c:Alphaproteobacteria(0.0089),o:Rickettsiales(0.0022),f:Anaplasmataceae(0.0011),g:Wolbachia(0.0001)",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,NA
4151,4150,"d:Bacteria(0.5814),p:Acidobacteria(0.1003),c:Acidobacteria(0.0404),o:Subgroup_4(0.0131),f:Unknown_Family_365(0.0053),g:Blastocatella(0.0003)",Bacteria,Acidobacteria,Acidobacteria,Subgroup_4,Unknown_Family_365,Blastocatella,NA
4152,4151,"d:Bacteria(0.9802),p:Planctomycetes(0.3973),c:Phycisphaerae(0.1546),o:MSBL9(0.0232),f:Unknown_Family_1002506(0.0084),g:Unknown_Genus_1000634(0.0005)",Bacteria,Planctomycetes,Phycisphaerae,MSBL9,Unknown_Family_1002506,Unknown_Genus_1000634,NA
4153,4152,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Gammaproteobacteria(0.9782),o:Legionellales(0.9830),f:Coxiellaceae(0.9834),g:Coxiella(0.9764)",Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,NA
4154,4153,"d:Bacteria(1.0000),p:Spirochaetae(0.5817),c:Spirochaetes(0.4405),o:Spirochaetales(0.2539),f:Spirochaetaceae(0.1402),g:Spirochaeta_2(0.0014)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
4155,4154,"d:Bacteria(1.0000),p:Planctomycetes(0.7261),c:Planctomycetacia(0.6106),o:Planctomycetales(0.4582),f:Planctomycetaceae(0.2999),g:Planctomyces(0.0061)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces,NA
4156,4155,"d:Bacteria(1.0000),p:Proteobacteria(0.7342),c:Deltaproteobacteria(0.6477),o:Bdellovibrionales(0.5786),f:Bdellovibrionaceae(0.3956),g:Bdellovibrio(0.1118)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
4157,4156,"d:Bacteria(1.0000),p:Proteobacteria(0.6094),c:Deltaproteobacteria(0.4939),o:SAR324_clade_Marine_group_B_(0.2819),f:Unknown_Family_1002577(0.1668),g:Unknown_Genus_1000856(0.0140)",Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade_Marine_group_B_,Unknown_Family_1002577,Unknown_Genus_1000856,NA
4158,4157,"d:Bacteria(1.0000),p:Bacteroidetes(0.9705),c:Sphingobacteriia(0.8575),o:Sphingobacteriales(0.7503),f:Chitinophagaceae(0.5583),g:uncultured_1252(0.0533)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured_1252,NA
4159,4158,"d:Bacteria(1.0000),p:Bacteroidetes(0.7342),c:Sphingobacteriia(0.5957),o:Sphingobacteriales(0.3877),f:Unknown_Family_1002225(0.1934),g:Unknown_Genus_1000324(0.0176)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Unknown_Family_1002225,Unknown_Genus_1000324,NA
4160,4159,"d:Bacteria(1.0000),p:Bacteroidetes(0.8699),c:Bacteroidia(0.7160),o:Bacteroidales(0.6244),f:Porphyromonadaceae(0.4137),g:uncultured_959(0.1264)",Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,uncultured_959,NA
4161,4160,"d:Bacteria(0.3821),p:Firmicutes(0.0303),c:Bacilli(0.0170),o:Lactobacillales(0.0041),f:Leuconostocaceae(0.0020),g:Fructobacillus(0.0002)",Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Fructobacillus,NA
4162,4161,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9550),c:Unknown_Class_1002231(0.9464),o:Unknown_Order_1002232(0.9462),f:Unknown_Family_1002233(0.9179),g:Unknown_Genus_1000354(0.9601)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
